"","State","Type","County","Violent crime","Murder and nonnegligent manslaughter","Rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson","year"
"10814","MINNESOTA","Nonmetropolitan","Hubbard",4,0,2,0,2,192,74,107,11,0,2015
"10815","MINNESOTA","Nonmetropolitan","Itasca",27,0,16,1,10,80,13,67,0,1,2015
"10816","MINNESOTA","Nonmetropolitan","Jackson",3,0,0,0,3,70,18,46,6,0,2015
"10817","MINNESOTA","Nonmetropolitan","Kanabec",20,0,0,1,19,295,110,167,18,2,2015
"10818","MINNESOTA","Nonmetropolitan","Kandiyohi",17,0,6,0,11,198,38,148,12,1,2015
"10819","MINNESOTA","Nonmetropolitan","Kittson",0,0,0,0,0,6,2,4,0,0,2015
"10820","MINNESOTA","Nonmetropolitan","Koochiching",4,0,2,0,2,84,31,49,4,0,2015
"10821","MINNESOTA","Nonmetropolitan","Lac Qui Parle",1,1,0,0,0,28,11,14,3,1,2015
"10822","MINNESOTA","Nonmetropolitan","Lake",2,0,1,0,1,13,3,9,1,0,2015
"10823","MINNESOTA","Nonmetropolitan","Lake of the Woods",3,0,0,0,3,3,0,3,0,0,2015
"10824","MINNESOTA","Nonmetropolitan","Lincoln",12,0,0,0,12,0,0,0,0,0,2015
"10825","MINNESOTA","Nonmetropolitan","Lyon",7,2,1,0,4,38,8,25,5,2,2015
"10826","MINNESOTA","Nonmetropolitan","Mahnomen",31,1,2,0,28,153,40,97,16,2,2015
"10827","MINNESOTA","Nonmetropolitan","Marshall",1,1,0,0,0,0,0,0,0,0,2015
"10828","MINNESOTA","Nonmetropolitan","Martin",2,0,0,0,2,14,4,10,0,0,2015
"10829","MINNESOTA","Nonmetropolitan","McLeod",10,0,2,0,8,97,35,56,6,0,2015
"10830","MINNESOTA","Nonmetropolitan","Meeker",16,0,6,0,10,120,34,77,9,0,2015
"10831","MINNESOTA","Nonmetropolitan","Morrison",5,0,4,0,1,250,51,188,11,0,2015
"10832","MINNESOTA","Nonmetropolitan","Mower",15,1,3,1,10,101,41,46,14,0,2015
"10833","MINNESOTA","Nonmetropolitan","Murray",1,0,1,0,0,38,16,22,0,0,2015
"10834","MINNESOTA","Nonmetropolitan","Nobles",8,1,4,1,2,28,13,12,3,0,2015
"10835","MINNESOTA","Nonmetropolitan","Norman",0,0,0,0,0,0,0,0,0,0,2015
"10836","MINNESOTA","Nonmetropolitan","Otter Tail",29,0,10,0,19,364,142,194,28,2,2015
"10837","MINNESOTA","Nonmetropolitan","Pennington",8,0,2,1,5,52,12,29,11,0,2015
"10838","MINNESOTA","Nonmetropolitan","Pine",54,2,11,5,36,1210,286,836,88,6,2015
"10839","MINNESOTA","Nonmetropolitan","Pipestone",2,0,0,0,2,114,22,91,1,0,2015
"10840","MINNESOTA","Nonmetropolitan","Pope",2,0,1,0,1,68,10,51,7,1,2015
"10841","MINNESOTA","Nonmetropolitan","Red Lake",3,0,0,0,3,13,2,9,2,0,2015
"10842","MINNESOTA","Nonmetropolitan","Redwood",8,0,1,0,7,35,3,31,1,0,2015
"10843","MINNESOTA","Nonmetropolitan","Renville",6,1,2,0,3,98,20,71,7,0,2015
"10844","MINNESOTA","Nonmetropolitan","Rice",10,1,2,0,7,164,58,86,20,0,2015
"10845","MINNESOTA","Nonmetropolitan","Rock",74,0,0,0,74,65,7,52,6,0,2015
"10846","MINNESOTA","Nonmetropolitan","Roseau",2,0,1,0,1,139,22,111,6,0,2015
"10847","MINNESOTA","Nonmetropolitan","Steele",8,0,0,0,8,90,28,50,12,0,2015
"10848","MINNESOTA","Nonmetropolitan","Stevens",2,0,0,0,2,36,19,16,1,0,2015
"10849","MINNESOTA","Nonmetropolitan","Swift",1,0,0,0,1,20,12,5,3,0,2015
"10850","MINNESOTA","Nonmetropolitan","Todd",27,0,12,1,14,141,43,90,8,0,2015
"10851","MINNESOTA","Nonmetropolitan","Traverse",1,0,0,0,1,22,7,15,0,0,2015
"10852","MINNESOTA","Nonmetropolitan","Wadena",7,0,2,1,4,27,13,14,0,0,2015
"10853","MINNESOTA","Nonmetropolitan","Waseca",1,0,1,0,0,78,36,37,5,0,2015
"10854","MINNESOTA","Nonmetropolitan","Watonwan",2,0,1,0,1,47,16,27,4,0,2015
"10855","MINNESOTA","Nonmetropolitan","Wilkin",0,0,0,0,0,14,4,9,1,0,2015
"10856","MINNESOTA","Nonmetropolitan","Winona",6,0,3,0,3,47,8,36,3,0,2015
"10857","MINNESOTA","Nonmetropolitan","Yellow Medicine",6,0,1,0,5,53,13,35,5,0,2015
"10858","MISSISSIPPI","Metropolitan","DeSoto",31,1,11,6,13,435,195,226,14,0,2015
"10859","MISSISSIPPI","Metropolitan","Forrest",47,0,15,3,29,449,214,208,27,1,2015
"10860","MISSISSIPPI","Metropolitan","Hinds",45,1,3,2,39,491,273,176,42,0,2015
"10861","MISSISSIPPI","Metropolitan","Jackson",119,2,32,15,70,1656,497,965,194,7,2015
"10862","MISSISSIPPI","Metropolitan","Madison",34,4,2,4,24,306,99,176,31,6,2015
"10863","MISSISSIPPI","Metropolitan","Rankin",35,4,6,3,22,486,124,341,21,3,2015
"10864","MISSISSIPPI","Metropolitan","Simpson",7,0,0,0,7,61,36,25,0,0,2015
"10865","MISSISSIPPI","Metropolitan","Tunica",36,1,1,11,23,428,68,327,33,2,2015
"10866","MISSISSIPPI","Nonmetropolitan","Choctaw",9,0,1,1,7,64,23,38,3,0,2015
"10867","MISSISSIPPI","Nonmetropolitan","Claiborne",28,4,1,3,20,99,62,27,10,0,2015
"10868","MISSISSIPPI","Nonmetropolitan","Greene",6,1,4,0,1,35,18,14,3,0,2015
"10869","MISSISSIPPI","Nonmetropolitan","Jones",122,2,31,11,78,956,481,475,0,0,2015
"10870","MISSISSIPPI","Nonmetropolitan","Kemper",19,0,0,4,15,75,42,32,1,0,2015
"10871","MISSISSIPPI","Nonmetropolitan","Lauderdale",42,4,3,22,13,638,364,233,41,0,2015
"10872","MISSISSIPPI","Nonmetropolitan","Lee",26,0,2,2,22,715,233,461,21,2,2015
"10873","MISSISSIPPI","Nonmetropolitan","Lincoln",25,1,4,6,14,308,113,181,14,0,2015
"10874","MISSISSIPPI","Nonmetropolitan","Marion",23,3,2,5,13,264,159,95,10,5,2015
"10875","MISSISSIPPI","Nonmetropolitan","Oktibbeha",36,1,2,5,28,349,178,153,18,4,2015
"10876","MISSISSIPPI","Nonmetropolitan","Panola",112,0,0,7,105,760,343,382,35,0,2015
"10877","MISSISSIPPI","Nonmetropolitan","Scott",69,3,4,2,60,211,113,80,18,5,2015
"10878","MISSISSIPPI","Nonmetropolitan","Stone",35,1,7,3,24,160,61,96,3,0,2015
"10879","MISSISSIPPI","Nonmetropolitan","Warren",8,2,1,0,5,371,129,208,34,1,2015
"10880","MISSISSIPPI","Nonmetropolitan","Washington",15,3,0,4,8,373,101,253,19,0,2015
"10881","MISSOURI","Metropolitan","Andrew",13,0,2,0,11,113,42,62,9,1,2015
"10882","MISSOURI","Metropolitan","Bates",50,1,1,5,43,207,74,114,19,0,2015
"10883","MISSOURI","Metropolitan","Bollinger",46,0,13,0,33,115,48,61,6,3,2015
"10884","MISSOURI","Metropolitan","Boone",126,5,8,15,98,643,155,434,54,8,2015
"10885","MISSOURI","Metropolitan","Buchanan",28,4,3,1,20,199,65,121,13,6,2015
"10886","MISSOURI","Metropolitan","Caldwell",19,0,3,3,13,89,33,51,5,0,2015
"10887","MISSOURI","Metropolitan","Callaway",105,0,21,5,79,542,144,352,46,3,2015
"10888","MISSOURI","Metropolitan","Cape Girardeau",41,1,8,1,31,292,130,134,28,0,2015
"10889","MISSOURI","Metropolitan","Cass",55,1,5,3,46,334,107,203,24,0,2015
"10890","MISSOURI","Metropolitan","Christian",102,3,7,5,87,296,92,181,23,4,2015
"10891","MISSOURI","Metropolitan","Clay",32,0,2,3,27,221,86,120,15,3,2015
"10892","MISSOURI","Metropolitan","Clinton",51,0,0,0,51,102,25,63,14,0,2015
"10893","MISSOURI","Metropolitan","Cole",28,0,2,0,26,211,46,148,17,2,2015
"10894","MISSOURI","Metropolitan","Dallas",22,0,4,0,18,146,55,81,10,0,2015
"10895","MISSOURI","Metropolitan","DeKalb",4,0,0,0,4,42,8,23,11,1,2015
"10896","MISSOURI","Metropolitan","Franklin",67,0,1,2,64,568,178,343,47,3,2015
"10897","MISSOURI","Metropolitan","Greene",55,1,16,20,18,1463,392,927,144,6,2015
"10898","MISSOURI","Metropolitan","Jackson",47,0,2,7,38,534,207,276,51,0,2015
"10899","MISSOURI","Metropolitan","Jasper",125,2,16,2,105,532,161,312,59,6,2015
"10900","MISSOURI","Metropolitan","Jefferson",555,2,44,17,492,2101,369,1547,185,17,2015
"10901","MISSOURI","Metropolitan","Lafayette",12,0,2,1,9,132,28,88,16,2,2015
"10902","MISSOURI","Metropolitan","Lincoln",92,0,16,0,76,179,51,110,18,5,2015
"10903","MISSOURI","Metropolitan","McDonald",90,4,13,0,73,423,115,277,31,0,2015
"10904","MISSOURI","Metropolitan","Moniteau",10,0,0,0,10,29,25,1,3,0,2015
"10905","MISSOURI","Metropolitan","Newton",41,2,12,5,22,797,203,495,99,7,2015
"10906","MISSOURI","Metropolitan","Osage",3,0,3,0,0,60,14,38,8,0,2015
"10907","MISSOURI","Metropolitan","Platte",19,0,1,3,15,277,63,193,21,0,2015
"10908","MISSOURI","Metropolitan","Polk",60,0,7,6,47,338,147,155,36,6,2015
"10909","MISSOURI","Metropolitan","Ray",30,0,2,1,27,129,25,89,15,0,2015
"10910","MISSOURI","Metropolitan","St. Charles",0,0,0,0,0,0,0,0,0,0,2015
"10911","MISSOURI","Metropolitan","St. Charles County Police Department",91,1,7,15,68,837,228,563,46,0,2015
"10912","MISSOURI","Metropolitan","St. Louis County Police Department",1533,28,175,402,928,7721,1572,5531,618,51,2015
"10913","MISSOURI","Metropolitan","Warren",91,1,18,0,72,189,60,103,26,4,2015
"10914","MISSOURI","Metropolitan","Webster",41,0,4,2,35,304,101,183,20,0,2015
"10915","MISSOURI","Nonmetropolitan","Adair",9,0,2,0,7,105,43,58,4,2,2015
"10916","MISSOURI","Nonmetropolitan","Atchison",1,0,0,0,1,5,3,2,0,0,2015
"10917","MISSOURI","Nonmetropolitan","Audrain",13,0,2,0,11,106,35,62,9,0,2015
"10918","MISSOURI","Nonmetropolitan","Barry",65,3,7,3,52,398,158,198,42,3,2015
"10919","MISSOURI","Nonmetropolitan","Benton",88,0,3,2,83,219,85,117,17,0,2015
"10920","MISSOURI","Nonmetropolitan","Butler",99,1,4,5,89,441,115,286,40,0,2015
"10921","MISSOURI","Nonmetropolitan","Camden",109,0,26,0,83,549,174,333,42,0,2015
"10922","MISSOURI","Nonmetropolitan","Carroll",4,0,1,0,3,46,16,25,5,0,2015
"10923","MISSOURI","Nonmetropolitan","Carter",16,0,5,0,11,50,23,22,5,1,2015
"10924","MISSOURI","Nonmetropolitan","Cedar",25,0,7,1,17,129,45,76,8,0,2015
"10925","MISSOURI","Nonmetropolitan","Chariton",28,0,0,0,28,49,11,37,1,0,2015
"10926","MISSOURI","Nonmetropolitan","Clark",4,0,2,0,2,23,14,5,4,0,2015
"10927","MISSOURI","Nonmetropolitan","Cooper",2,0,0,0,2,85,30,43,12,1,2015
"10928","MISSOURI","Nonmetropolitan","Crawford",26,0,1,0,25,287,126,127,34,0,2015
"10929","MISSOURI","Nonmetropolitan","Dade",20,0,1,0,19,53,16,32,5,0,2015
"10930","MISSOURI","Nonmetropolitan","Daviess",4,0,1,0,3,52,26,21,5,0,2015
"10931","MISSOURI","Nonmetropolitan","Dent",13,0,0,1,12,70,28,35,7,0,2015
"10932","MISSOURI","Nonmetropolitan","Douglas",16,2,1,0,13,108,29,66,13,2,2015
"10933","MISSOURI","Nonmetropolitan","Dunklin",32,0,1,0,31,149,43,87,19,2,2015
"10934","MISSOURI","Nonmetropolitan","Gasconade",14,0,2,0,12,116,48,60,8,0,2015
"10935","MISSOURI","Nonmetropolitan","Gentry",5,0,0,0,5,29,11,15,3,0,2015
"10936","MISSOURI","Nonmetropolitan","Grundy",6,0,1,0,5,37,23,12,2,0,2015
"10937","MISSOURI","Nonmetropolitan","Harrison",5,0,0,0,5,30,14,12,4,1,2015
"10938","MISSOURI","Nonmetropolitan","Henry",31,0,4,1,26,238,88,120,30,6,2015
"10939","MISSOURI","Nonmetropolitan","Hickory",2,0,0,0,2,110,47,57,6,0,2015
"10940","MISSOURI","Nonmetropolitan","Holt",11,0,0,0,11,39,18,18,3,1,2015
"10941","MISSOURI","Nonmetropolitan","Howard",13,0,5,1,7,68,19,42,7,0,2015
"10942","MISSOURI","Nonmetropolitan","Howell",34,0,1,2,31,281,80,177,24,3,2015
"10943","MISSOURI","Nonmetropolitan","Iron",22,0,5,0,17,94,28,53,13,0,2015
"10944","MISSOURI","Nonmetropolitan","Johnson",26,1,1,1,23,326,133,163,30,2,2015
"10945","MISSOURI","Nonmetropolitan","Knox",0,0,0,0,0,21,7,10,4,0,2015
"10946","MISSOURI","Nonmetropolitan","Laclede",34,0,6,0,28,306,103,164,39,2,2015
"10947","MISSOURI","Nonmetropolitan","Lawrence",66,1,3,0,62,357,155,187,15,1,2015
"10948","MISSOURI","Nonmetropolitan","Lewis",5,0,1,0,4,31,5,24,2,0,2015
"10949","MISSOURI","Nonmetropolitan","Linn",5,0,1,0,4,51,20,29,2,0,2015
"10950","MISSOURI","Nonmetropolitan","Livingston",0,0,0,0,0,46,16,30,0,1,2015
"10951","MISSOURI","Nonmetropolitan","Macon",11,0,4,1,6,81,27,48,6,1,2015
"10952","MISSOURI","Nonmetropolitan","Madison",16,0,5,0,11,69,27,39,3,1,2015
"10953","MISSOURI","Nonmetropolitan","Maries",10,0,1,0,9,37,10,18,9,1,2015
"10954","MISSOURI","Nonmetropolitan","Marion",6,0,1,0,5,110,12,89,9,0,2015
"10955","MISSOURI","Nonmetropolitan","Mercer",3,0,0,0,3,13,6,5,2,1,2015
"10956","MISSOURI","Nonmetropolitan","Miller",55,0,3,0,52,200,58,132,10,0,2015
"10957","MISSOURI","Nonmetropolitan","Mississippi",11,0,1,0,10,45,12,28,5,0,2015
"10958","MISSOURI","Nonmetropolitan","Monroe",3,0,0,0,3,51,27,21,3,0,2015
"10959","MISSOURI","Nonmetropolitan","Montgomery",6,0,0,1,5,93,52,40,1,0,2015
"10960","MISSOURI","Nonmetropolitan","Morgan",32,1,7,1,23,269,121,120,28,0,2015
"10961","MISSOURI","Nonmetropolitan","New Madrid",6,0,1,0,5,26,12,9,5,0,2015
"10962","MISSOURI","Nonmetropolitan","Nodaway",6,0,3,0,3,72,27,38,7,0,2015
"10963","MISSOURI","Nonmetropolitan","Oregon",11,0,0,2,9,42,20,17,5,0,2015
"10964","MISSOURI","Nonmetropolitan","Ozark",19,0,1,0,18,96,44,47,5,3,2015
"10965","MISSOURI","Nonmetropolitan","Pemiscot",21,3,4,2,12,82,40,38,4,1,2015
"10966","MISSOURI","Nonmetropolitan","Perry",29,0,0,1,28,63,32,26,5,0,2015
"10967","MISSOURI","Nonmetropolitan","Pettis",23,0,0,1,22,241,72,157,12,4,2015
"10968","MISSOURI","Nonmetropolitan","Phelps",26,0,6,1,19,207,50,135,22,0,2015
"10969","MISSOURI","Nonmetropolitan","Pike",4,0,0,0,4,65,30,26,9,2,2015
"10970","MISSOURI","Nonmetropolitan","Pulaski",41,2,3,6,30,294,83,198,13,0,2015
"10971","MISSOURI","Nonmetropolitan","Putnam",1,1,0,0,0,13,4,7,2,0,2015
"10972","MISSOURI","Nonmetropolitan","Ralls",6,0,2,1,3,90,31,56,3,0,2015
"10973","MISSOURI","Nonmetropolitan","Randolph",11,3,2,1,5,76,25,47,4,1,2015
"10974","MISSOURI","Nonmetropolitan","Reynolds",14,1,3,0,10,49,15,23,11,2,2015
"10975","MISSOURI","Nonmetropolitan","Ripley",10,1,1,1,7,180,63,104,13,0,2015
"10976","MISSOURI","Nonmetropolitan","Saline",1,0,0,1,0,64,29,24,11,2,2015
"10977","MISSOURI","Nonmetropolitan","Schuyler",11,0,1,0,10,44,13,29,2,1,2015
"10978","MISSOURI","Nonmetropolitan","Scotland",2,0,1,0,1,20,5,13,2,0,2015
"10979","MISSOURI","Nonmetropolitan","Shannon",10,0,2,1,7,55,10,42,3,0,2015
"10980","MISSOURI","Nonmetropolitan","Shelby",4,0,4,0,0,21,7,14,0,0,2015
"10981","MISSOURI","Nonmetropolitan","St. Clair",13,0,0,0,13,161,58,90,13,1,2015
"10982","MISSOURI","Nonmetropolitan","St. Francois",60,1,8,4,47,466,109,288,69,5,2015
"10983","MISSOURI","Nonmetropolitan","Ste. Genevieve",31,0,4,2,25,137,25,100,12,3,2015
"10984","MISSOURI","Nonmetropolitan","Stoddard",24,0,6,0,18,153,64,82,7,0,2015
"10985","MISSOURI","Nonmetropolitan","Stone",113,0,4,0,109,473,146,305,22,0,2015
"10986","MISSOURI","Nonmetropolitan","Sullivan",9,0,1,0,8,38,19,17,2,0,2015
"10987","MISSOURI","Nonmetropolitan","Taney",112,1,7,0,104,374,104,203,67,0,2015
"10988","MISSOURI","Nonmetropolitan","Texas",25,7,0,0,18,141,61,67,13,0,2015
"10989","MISSOURI","Nonmetropolitan","Vernon",81,0,4,2,75,331,101,191,39,1,2015
"10990","MISSOURI","Nonmetropolitan","Washington",51,1,2,2,46,308,88,195,25,1,2015
"10991","MISSOURI","Nonmetropolitan","Wayne",56,1,0,3,52,182,61,103,18,1,2015
"10992","MISSOURI","Nonmetropolitan","Worth",2,0,0,0,2,29,5,21,3,0,2015
"10993","MISSOURI","Nonmetropolitan","Wright",21,0,3,0,18,50,16,27,7,0,2015
"10994","MONTANA","Metropolitan","Carbon",16,0,2,0,14,62,18,33,11,1,2015
"10995","MONTANA","Metropolitan","Cascade",54,2,6,0,46,215,33,164,18,2,2015
"10996","MONTANA","Metropolitan","Golden Valley",0,0,0,0,0,6,2,2,2,1,2015
"10997","MONTANA","Metropolitan","Yellowstone",89,1,14,8,66,757,145,489,123,13,2015
"10998","MONTANA","Nonmetropolitan","Beaverhead",8,0,1,1,6,19,4,13,2,0,2015
"10999","MONTANA","Nonmetropolitan","Blaine",7,0,1,0,6,19,3,14,2,0,2015
"11000","MONTANA","Nonmetropolitan","Broadwater",22,0,2,0,20,31,3,25,3,2,2015
"11001","MONTANA","Nonmetropolitan","Carter",0,0,0,0,0,0,0,0,0,0,2015
"11002","MONTANA","Nonmetropolitan","Custer",2,0,0,0,2,38,10,25,3,0,2015
"11003","MONTANA","Nonmetropolitan","Dawson",22,0,7,0,15,81,23,53,5,0,2015
"11004","MONTANA","Nonmetropolitan","Deer Lodge",42,4,3,0,35,226,52,150,24,0,2015
"11005","MONTANA","Nonmetropolitan","Fallon",0,0,0,0,0,7,0,6,1,0,2015
"11006","MONTANA","Nonmetropolitan","Fergus",25,0,0,0,25,39,10,28,1,1,2015
"11007","MONTANA","Nonmetropolitan","Flathead",214,3,28,2,181,1759,374,1197,188,8,2015
"11008","MONTANA","Nonmetropolitan","Gallatin",90,0,24,4,62,478,58,385,35,1,2015
"11009","MONTANA","Nonmetropolitan","Garfield",2,0,1,0,1,2,0,2,0,0,2015
"11010","MONTANA","Nonmetropolitan","Glacier",14,0,0,1,13,59,24,27,8,0,2015
"11011","MONTANA","Nonmetropolitan","Granite",4,0,1,0,3,57,7,45,5,0,2015
"11012","MONTANA","Nonmetropolitan","Hill",22,0,5,0,17,189,31,145,13,2,2015
"11013","MONTANA","Nonmetropolitan","Jefferson",24,0,1,0,23,75,17,51,7,0,2015
"11014","MONTANA","Nonmetropolitan","Judith Basin",1,0,0,0,1,6,3,3,0,0,2015
"11015","MONTANA","Nonmetropolitan","Lake",110,0,14,9,87,368,122,190,56,4,2015
"11016","MONTANA","Nonmetropolitan","Lewis and Clark",107,0,19,1,87,450,104,311,35,9,2015
"11017","MONTANA","Nonmetropolitan","Lincoln",29,0,3,0,26,182,26,140,16,1,2015
"11018","MONTANA","Nonmetropolitan","Madison",3,0,1,0,2,31,6,23,2,1,2015
"11019","MONTANA","Nonmetropolitan","McCone",1,0,0,0,1,6,0,6,0,0,2015
"11020","MONTANA","Nonmetropolitan","Meagher",2,0,0,0,2,16,2,13,1,0,2015
"11021","MONTANA","Nonmetropolitan","Mineral",3,0,0,0,3,4,1,3,0,0,2015
"11022","MONTANA","Nonmetropolitan","Musselshell",40,0,3,0,37,84,14,60,10,2,2015
"11023","MONTANA","Nonmetropolitan","Park",10,0,2,0,8,47,7,34,6,0,2015
"11024","MONTANA","Nonmetropolitan","Phillips",12,0,0,0,12,40,12,21,7,1,2015
"11025","MONTANA","Nonmetropolitan","Powder River",5,0,0,0,5,4,1,3,0,0,2015
"11026","MONTANA","Nonmetropolitan","Powell",11,2,3,0,6,13,5,6,2,0,2015
"11027","MONTANA","Nonmetropolitan","Prairie",4,0,0,0,4,9,3,5,1,0,2015
"11028","MONTANA","Nonmetropolitan","Ravalli",40,0,3,0,37,219,27,185,7,0,2015
"11029","MONTANA","Nonmetropolitan","Richland",11,0,3,0,8,88,15,55,18,2,2015
"11030","MONTANA","Nonmetropolitan","Roosevelt",10,0,0,0,10,73,14,46,13,0,2015
"11031","MONTANA","Nonmetropolitan","Rosebud",6,0,1,0,5,47,10,30,7,1,2015
"11032","MONTANA","Nonmetropolitan","Sanders",24,0,4,0,20,71,17,49,5,2,2015
"11033","MONTANA","Nonmetropolitan","Sheridan",11,0,0,0,11,55,7,44,4,0,2015
"11034","MONTANA","Nonmetropolitan","Silver Bow",96,1,2,6,87,1393,169,1119,105,2,2015
"11035","MONTANA","Nonmetropolitan","Stillwater",24,0,3,0,21,58,18,39,1,1,2015
"11036","MONTANA","Nonmetropolitan","Sweet Grass",3,0,1,0,2,25,5,17,3,0,2015
"11037","MONTANA","Nonmetropolitan","Teton",11,0,1,0,10,54,11,40,3,0,2015
"11038","MONTANA","Nonmetropolitan","Toole",38,0,3,0,35,83,11,61,11,5,2015
"11039","MONTANA","Nonmetropolitan","Treasure",0,0,0,0,0,1,0,1,0,0,2015
"11040","MONTANA","Nonmetropolitan","Valley",6,0,2,0,4,24,6,17,1,0,2015
"11041","MONTANA","Nonmetropolitan","Wheatland",3,0,0,0,3,4,3,1,0,0,2015
"11042","MONTANA","Nonmetropolitan","Wibaux",0,0,0,0,0,9,1,8,0,0,2015
"11043","NEBRASKA","Metropolitan","Cass",14,0,5,1,8,190,30,143,17,0,2015
"11044","NEBRASKA","Metropolitan","Dakota",15,0,2,0,13,60,12,40,8,0,2015
"11045","NEBRASKA","Metropolitan","Dixon",2,0,0,0,2,78,37,38,3,0,2015
"11046","NEBRASKA","Metropolitan","Douglas",121,1,5,6,109,695,193,445,57,1,2015
"11047","NEBRASKA","Metropolitan","Hall",29,0,3,2,24,150,45,97,8,0,2015
"11048","NEBRASKA","Metropolitan","Hamilton",10,0,6,0,4,33,12,18,3,0,2015
"11049","NEBRASKA","Metropolitan","Lancaster",20,0,7,2,11,215,74,130,11,4,2015
"11050","NEBRASKA","Metropolitan","Sarpy",39,0,8,6,25,666,57,550,59,2,2015
"11051","NEBRASKA","Metropolitan","Saunders",11,0,6,0,5,97,25,54,18,1,2015
"11052","NEBRASKA","Metropolitan","Seward",6,0,1,0,5,41,12,27,2,1,2015
"11053","NEBRASKA","Metropolitan","Washington",6,0,0,1,5,78,7,66,5,0,2015
"11054","NEBRASKA","Nonmetropolitan","Adams",5,0,2,1,2,84,25,54,5,1,2015
"11055","NEBRASKA","Nonmetropolitan","Antelope",4,0,0,0,4,18,1,16,1,0,2015
"11056","NEBRASKA","Nonmetropolitan","Arthur",0,0,0,0,0,0,0,0,0,0,2015
"11057","NEBRASKA","Nonmetropolitan","Box Butte",1,0,1,0,0,2,0,2,0,0,2015
"11058","NEBRASKA","Nonmetropolitan","Brown",4,0,0,0,4,33,12,20,1,0,2015
"11059","NEBRASKA","Nonmetropolitan","Buffalo",25,0,3,0,22,131,38,84,9,3,2015
"11060","NEBRASKA","Nonmetropolitan","Burt",9,0,1,1,7,23,8,12,3,0,2015
"11061","NEBRASKA","Nonmetropolitan","Butler",8,0,5,0,3,31,12,17,2,1,2015
"11062","NEBRASKA","Nonmetropolitan","Cedar",0,0,0,0,0,11,0,10,1,0,2015
"11063","NEBRASKA","Nonmetropolitan","Chase",0,0,0,0,0,22,7,11,4,0,2015
"11064","NEBRASKA","Nonmetropolitan","Cherry",2,1,0,1,0,11,1,6,4,0,2015
"11065","NEBRASKA","Nonmetropolitan","Cheyenne",7,0,0,0,7,42,31,8,3,1,2015
"11066","NEBRASKA","Nonmetropolitan","Cuming",2,0,0,0,2,18,6,11,1,1,2015
"11067","NEBRASKA","Nonmetropolitan","Custer",2,0,1,0,1,55,20,29,6,0,2015
"11068","NEBRASKA","Nonmetropolitan","Dawes",1,0,0,0,1,9,1,7,1,0,2015
"11069","NEBRASKA","Nonmetropolitan","Dawson",13,0,2,0,11,66,18,42,6,1,2015
"11070","NEBRASKA","Nonmetropolitan","Dodge",15,1,1,1,12,108,19,82,7,0,2015
"11071","NEBRASKA","Nonmetropolitan","Dundy",0,0,0,0,0,15,2,12,1,0,2015
"11072","NEBRASKA","Nonmetropolitan","Fillmore",17,0,0,0,17,35,10,20,5,0,2015
"11073","NEBRASKA","Nonmetropolitan","Franklin",0,0,0,0,0,18,4,10,4,0,2015
"11074","NEBRASKA","Nonmetropolitan","Furnas",8,0,0,0,8,42,12,25,5,1,2015
"11075","NEBRASKA","Nonmetropolitan","Gage",30,0,10,0,20,74,17,47,10,0,2015
"11076","NEBRASKA","Nonmetropolitan","Gosper",1,0,0,0,1,16,6,10,0,0,2015
"11077","NEBRASKA","Nonmetropolitan","Hayes",1,0,0,0,1,10,1,9,0,0,2015
"11078","NEBRASKA","Nonmetropolitan","Hitchcock",4,1,0,0,3,17,6,8,3,0,2015
"11079","NEBRASKA","Nonmetropolitan","Holt",4,0,0,1,3,7,3,3,1,1,2015
"11080","NEBRASKA","Nonmetropolitan","Hooker",0,0,0,0,0,2,1,0,1,0,2015
"11081","NEBRASKA","Nonmetropolitan","Johnson",1,0,0,0,1,21,4,16,1,3,2015
"11082","NEBRASKA","Nonmetropolitan","Kearney",3,0,0,1,2,46,13,30,3,2,2015
"11083","NEBRASKA","Nonmetropolitan","Keith",6,0,1,0,5,30,9,20,1,0,2015
"11084","NEBRASKA","Nonmetropolitan","Keya Paha",0,0,0,0,0,8,7,0,1,0,2015
"11085","NEBRASKA","Nonmetropolitan","Kimball",3,0,3,0,0,21,3,15,3,0,2015
"11086","NEBRASKA","Nonmetropolitan","Knox",3,0,0,1,2,33,7,20,6,0,2015
"11087","NEBRASKA","Nonmetropolitan","Lincoln",12,0,3,0,9,103,27,66,10,0,2015
"11088","NEBRASKA","Nonmetropolitan","Madison",12,0,1,0,11,61,22,36,3,0,2015
"11089","NEBRASKA","Nonmetropolitan","Morrill",2,1,0,0,1,32,4,23,5,1,2015
"11090","NEBRASKA","Nonmetropolitan","Nemaha",4,0,1,0,3,64,21,36,7,0,2015
"11091","NEBRASKA","Nonmetropolitan","Otoe",4,0,2,0,2,57,9,45,3,0,2015
"11092","NEBRASKA","Nonmetropolitan","Pawnee",3,0,0,0,3,25,5,18,2,0,2015
"11093","NEBRASKA","Nonmetropolitan","Perkins",2,0,0,0,2,34,16,15,3,0,2015
"11094","NEBRASKA","Nonmetropolitan","Phelps",5,0,0,0,5,28,12,13,3,0,2015
"11095","NEBRASKA","Nonmetropolitan","Pierce",3,0,0,1,2,14,3,10,1,0,2015
"11096","NEBRASKA","Nonmetropolitan","Platte",4,0,1,0,3,61,12,43,6,1,2015
"11097","NEBRASKA","Nonmetropolitan","Polk",0,0,0,0,0,60,11,48,1,0,2015
