DV_ESC,2020,3,374.26
DV_ESC,2020,4,382.16
DV_ESC,2021,1,390.34
DV_ESC,2021,2,409.75
DV_ESC,2021,3,433.81
DV_ESC,2021,4,451.34
DV_MA,1975,1,71.72
DV_MA,1975,2,69.12
DV_MA,1975,3,71.72
DV_MA,1975,4,72.45
DV_MA,1976,1,70.26
DV_MA,1976,2,72.7
DV_MA,1976,3,73.7
DV_MA,1976,4,71.29
DV_MA,1977,1,73.38
DV_MA,1977,2,77.51
DV_MA,1977,3,78.09
DV_MA,1977,4,80.32
DV_MA,1978,1,80.57
DV_MA,1978,2,83.94
DV_MA,1978,3,82.97
DV_MA,1978,4,84.15
DV_MA,1979,1,92.33
DV_MA,1979,2,94.21
DV_MA,1979,3,94.6
DV_MA,1979,4,97.48
DV_MA,1980,1,100
DV_MA,1980,2,101.77
DV_MA,1980,3,106.66
DV_MA,1980,4,106.07
DV_MA,1981,1,106.54
DV_MA,1981,2,106.38
DV_MA,1981,3,109.81
DV_MA,1981,4,107.76
DV_MA,1982,1,111.99
DV_MA,1982,2,113.59
DV_MA,1982,3,112.82
DV_MA,1982,4,114.77
DV_MA,1983,1,117.11
DV_MA,1983,2,120.16
DV_MA,1983,3,124.07
DV_MA,1983,4,128.41
DV_MA,1984,1,130.36
DV_MA,1984,2,135.26
DV_MA,1984,3,139.09
DV_MA,1984,4,142.68
DV_MA,1985,1,146.69
DV_MA,1985,2,152.36
DV_MA,1985,3,157.17
DV_MA,1985,4,162.03
DV_MA,1986,1,167.41
DV_MA,1986,2,174.91
DV_MA,1986,3,182.8
DV_MA,1986,4,190.52
DV_MA,1987,1,198.3
DV_MA,1987,2,206.43
DV_MA,1987,3,215.84
DV_MA,1987,4,221
DV_MA,1988,1,225.79
DV_MA,1988,2,231.73
DV_MA,1988,3,234.85
DV_MA,1988,4,235.73
DV_MA,1989,1,236.61
DV_MA,1989,2,236.92
DV_MA,1989,3,240.15
DV_MA,1989,4,241.62
DV_MA,1990,1,241.07
DV_MA,1990,2,238.93
DV_MA,1990,3,237.86
DV_MA,1990,4,235.63
DV_MA,1991,1,235.94
DV_MA,1991,2,236.87
DV_MA,1991,3,236.31
DV_MA,1991,4,239.26
DV_MA,1992,1,241.99
DV_MA,1992,2,240.02
DV_MA,1992,3,242.37
DV_MA,1992,4,243.97
DV_MA,1993,1,241.96
DV_MA,1993,2,245.28
DV_MA,1993,3,245.43
DV_MA,1993,4,246.97
DV_MA,1994,1,245.95
DV_MA,1994,2,243.62
DV_MA,1994,3,241.86
DV_MA,1994,4,238.7
DV_MA,1995,1,237.95
DV_MA,1995,2,241.65
DV_MA,1995,3,245.76
DV_MA,1995,4,246.11
DV_MA,1996,1,249.67
DV_MA,1996,2,247.55
DV_MA,1996,3,246.39
DV_MA,1996,4,246.86
DV_MA,1997,1,247.91
DV_MA,1997,2,249.24
DV_MA,1997,3,251.65
DV_MA,1997,4,254.19
DV_MA,1998,1,259.06
DV_MA,1998,2,260.25
DV_MA,1998,3,262.04
DV_MA,1998,4,265.21
DV_MA,1999,1,267.43
DV_MA,1999,2,270.56
DV_MA,1999,3,275.62
DV_MA,1999,4,278.87
DV_MA,2000,1,283.16
DV_MA,2000,2,289.65
DV_MA,2000,3,296.12
DV_MA,2000,4,300.27
DV_MA,2001,1,307.41
DV_MA,2001,2,313.96
DV_MA,2001,3,321.04
DV_MA,2001,4,326.28
DV_MA,2002,1,333.49
DV_MA,2002,2,342.73
DV_MA,2002,3,352.11
DV_MA,2002,4,359.28
DV_MA,2003,1,365.54
DV_MA,2003,2,372.33
DV_MA,2003,3,380.06
DV_MA,2003,4,395.79
DV_MA,2004,1,403.55
DV_MA,2004,2,415.14
DV_MA,2004,3,435.97
DV_MA,2004,4,446.52
DV_MA,2005,1,457.75
DV_MA,2005,2,474.18
DV_MA,2005,3,490.32
